,STATION,DOW,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
2722,AVENUE I,Sunday Afternoon,233189002,27135266937,4090.0,3624.0,7714.0
2723,AVENUE I,Sunday Morning,233179524,27135263605,1171.0,1387.0,2558.0
2724,AVENUE I,Thursday Afternoon,233308728,27135324531,7316.0,6823.0,14139.0
2725,AVENUE I,Thursday Morning,233289530,27135316252,3055.0,2948.0,6003.0
2726,AVENUE I,Tuesday Afternoon,233245782,27135294646,7632.0,6846.0,14478.0
2727,AVENUE I,Tuesday Morning,233225807,27135286508,3089.0,3116.0,6205.0
2728,AVENUE I,Wednesday Afternoon,233277826,27135309141,7356.0,6760.0,14116.0
2729,AVENUE I,Wednesday Morning,242080683,28140552728,3182.0,2892.0,6074.0
2730,AVENUE J,Friday Afternoon,1103420007,788880533,40161.0,19098.0,59259.0
2731,AVENUE J,Friday Morning,1131475151,806570149,15516.0,8286.0,23802.0
2732,AVENUE J,Monday Afternoon,1102741738,788550314,32689.0,16563.0,49252.0
2733,AVENUE J,Monday Morning,1102654849,788515250,11494.0,5714.0,17208.0
2734,AVENUE J,Saturday Afternoon,1102538749,788446868,20581.0,9066.0,29647.0
2735,AVENUE J,Saturday Morning,1102488746,788428226,6219.0,2919.0,9138.0
2736,AVENUE J,Sunday Afternoon,1102618100,788491131,21688.0,10016.0,31704.0
2737,AVENUE J,Sunday Morning,1102568286,788470458,5241.0,5047.0,10288.0
2738,AVENUE J,Thursday Afternoon,1075089010,771066448,41837.0,19795.0,61632.0
2739,AVENUE J,Thursday Morning,1103138816,788755307,15401.0,7649.0,23050.0
2740,AVENUE J,Tuesday Afternoon,1101716185,788140877,42340.0,20596.0,62936.0
2741,AVENUE J,Tuesday Morning,1102791985,788584931,15099.0,7065.0,22164.0
2742,AVENUE J,Wednesday Afternoon,1103079594,788713296,41908.0,20706.0,62614.0
2743,AVENUE J,Wednesday Morning,1102966248,788670113,15703.0,7623.0,23326.0
2744,AVENUE M,Friday Afternoon,3140168976,186754368,42678.0,16758.0,59436.0
2745,AVENUE M,Friday Morning,3140059007,186710802,14728.0,7052.0,21780.0
2746,AVENUE M,Monday Afternoon,3139488628,186475967,34770.0,14476.0,49246.0
2747,AVENUE M,Monday Morning,3252205378,190947483,9801.0,5220.0,15021.0
2748,AVENUE M,Saturday Afternoon,3139307433,186390418,16450.0,6467.0,22917.0
2749,AVENUE M,Saturday Morning,3139267533,186376697,7014.0,2217.0,9231.0
2750,AVENUE M,Sunday Afternoon,3139371281,186421646,17812.0,7550.0,25362.0
2751,AVENUE M,Sunday Morning,3139330386,186405826,3984.0,3233.0,7217.0
2752,AVENUE M,Thursday Afternoon,3022774942,178850210,40623.0,16501.0,57124.0
2753,AVENUE M,Thursday Morning,3139892090,186643694,13762.0,4698.0,18460.0
2754,AVENUE M,Tuesday Afternoon,3256160035,193443985,45693.0,19367.0,65060.0
2755,AVENUE M,Tuesday Morning,3959990545,241277423,13285.0,4910.0,18195.0
2756,AVENUE M,Wednesday Afternoon,3139831640,186617074,42939.0,17376.0,60315.0
2757,AVENUE M,Wednesday Morning,3256895172,194386980,14904.0,6487.0,21391.0
2758,AVENUE N,Friday Afternoon,4008070578,258032856,10950.0,7463.0,18413.0
2759,AVENUE N,Friday Morning,4008029460,258015596,9989.0,3623.0,13612.0
2760,AVENUE N,Monday Afternoon,4005692124,255409965,10166.0,6675.0,16841.0
2761,AVENUE N,Monday Morning,4005656847,255395162,7616.0,2438.0,10054.0
